NumberOfClients,NumberOfVehicles,VehicleCapacity,ClientDemand
134-7-2210-[30, 226, 37, 24, 36, 1, 31, 24, 30, 24, 24, 24, 32, 24, 24, 19, 24, 18, 36, 115, 24, 24, 61, 71, 36, 18, 30, 31, 36, 18, 1004, 18, 34, 504, 18, 39, 24, 37, 24, 99, 24, 24, 36, 30, 25, 24, 122, 196, 229, 83, 18, 24, 306, 18, 20, 18, 24, 22, 24, 18, 18, 24, 24, 30, 24, 40, 166, 254, 187, 94, 17, 285, 24, 24, 205, 23, 28, 51, 49, 19, 262, 120, 266, 704, 38, 18, 30, 25, 12, 18, 25, 35, 18, 12, 20, 1126, 9, 36, 12, 31, 96, 27, 54, 137, 12, 58, 206, 178, 486, 36, 261, 135, 135, 373, 535, 42, 9, 110, 36, 18, 726, 187, 23, 134, 47, 51, 43, 79, 112, 91, 232, 483, 828, 11, 12]

DistanceMatrix:
0,0,0.00
0,1,13.51
0,2,31.32
0,3,32.34
0,4,34.46
0,5,35.69
0,6,37.66
0,7,39.76
0,8,36.28
0,9,35.36
0,10,32.67
0,11,34.31
0,12,33.01
0,13,29.77
0,14,32.39
0,15,31.40
0,16,26.80
0,17,14.14
0,18,15.03
0,19,28.30
0,20,15.03
0,21,7.82
0,22,7.89
0,23,8.03
0,24,8.12
0,25,10.98
0,26,13.00
0,27,15.88
0,28,17.41
0,29,20.73
0,30,17.26
0,31,15.89
0,32,13.87
0,33,34.66
0,34,17.00
0,35,24.82
0,36,24.80
0,37,26.40
0,38,25.59
0,39,26.42
0,40,29.29
0,41,31.16
0,42,31.02
0,43,28.97
0,44,28.97
0,45,25.97
0,46,8.06
0,47,9.79
0,48,15.28
0,49,17.57
0,50,19.10
0,51,19.02
0,52,18.90
0,53,20.80
0,54,19.71
0,55,20.36
0,56,21.00
0,57,20.62
0,58,19.01
0,59,13.58
0,60,13.47
0,61,15.98
0,62,17.18
0,63,19.10
0,64,14.12
0,65,48.08
0,66,10.30
0,67,25.50
0,68,39.82
0,69,53.49
0,70,53.14
0,71,13.00
0,72,6.40
0,73,7.28
0,74,10.44
0,75,11.96
0,76,12.75
0,77,13.34
0,78,15.03
